,Sentiment,Score,Tweet
1082,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1083,Positive,0.7,Good article in my unsolicited opinion should do a speech from the depth of his heart about who h
1084,Neutral,0,Unpopular but IT MATTERS THAT BERNIE SANDERS IS JEWISH IT MATTERS THAT BERNIE SANDERS IS JEWISH IT MATTERS THAT
1085,Negative,-0.188095238095238,Nazi flags are symbols of pure hate and have no place anywhere in America much less in a rally for a Jewish presidential ca
1086,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1087,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1088,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1089,Neutral,0,Bernie doesn t view Blacks as a SPECIFIC group with SPECIFIC needs or ADOS as a group with a SPECIFIC justice cl
1090,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1091,Positive,0.25,Elizabeth Warren was my first choice I voted for her I went to her rallies I volunteered for her campaign I m hear
1092,Negative,-0.0222222222222222,I m a 29 year old black woman who cares about m4a education childcare and stronger safety nets for every American I s
1093,Positive,0.261904761904762,I don t think it s useful to go into who the real progressives are right now I respect a lot of Bernie o
1094,Neutral,0,Bernie Sanders owns 3 houses The U S population is 327 million He could have given each American 1 house and still have ho
1095,Positive,0.5,I donated 27 dollars to Bernie Sanders and 5 dollars to Elizabeth Warren That s probably the most any candidate wo
1096,Neutral,0,538 is owned
1097,Positive,0.5,Bernie Sanders I ll Drop Out if Biden Has Most Delegates at Convention
1098,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1099,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1100,Neutral,0.113636363636364,Bernie Sanders Is Receiving 21 Times As Much Positive Russian Media Coverage As Joe Biden Analysis Shows
1101,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1102,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1103,Neutral,0.1,Absolutely boils my blood that Bernie Sanders receives the same AS smears as Corbyn for being a pro Palestinian socialist H
1104,Negative,-0.366666666666667,Not a great look for when she repeatedly argues Twitter emojis are a serious campaign issue then says nothing as
1105,Positive,0.5,1 One of the most vile attacks on this week came from the men at Bernie Sanders favorite socialist podcast Chapo
1106,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1107,Neutral,0,Democratic presidential candidate Bernie Sanders held a rally in Arizona on Thursday night Native peop
1108,Negative,-0.3,So important what is saying to about the dangerous threatening ugly faction among the Bernie supporters
1109,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
1110,Negative,-0.0333333333333334,Did Latino voters save Bernie Sanders on Super Tuesday We talked about Tio Bernie s ground game with and
1111,Neutral,0,But rather than obsessing over endorsements I d rather encourage you to turn your gaze away from what she can do
1112,Neutral,0.0833333333333333,Over the past decade Elizabeth Warren became a hero to me and helped shape my political point of view I sincerely feel the
1113,Neutral,0.2,TOMORROW The 2020 Democrat race is now between Joe Biden and Bernie Sanders and President Trump is ready to take one of
1114,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
1115,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
1116,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1117,Positive,0.5,fi I know you have more but Id like to point out no one is questioning Rs vs Ds un
1118,Neutral,0,CNN s Sanjay Gupta notes that Bernie Sanders who is turning 79 and just had a heart attack is hiding his medical records i
1119,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1120,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1121,Negative,-0.107407407407407,can you imagine the reaction from the media if one of Bernie Sanders white surrogates shouted down a Black woman from
1122,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
1123,Positive,0.276190476190476,is keeping her eyes on the prize Aside from Sanders himself she s probably the single most important influencer
1124,Negative,-0.105555555555556,Donald Trump attacking Joe Biden on his belief of cutting Social Security and Medicare is exactly why we can t have Biden a
1125,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
1126,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1127,Neutral,0,Bernie Sanders to rally at University of Michigan Sunday
1128,Neutral,0.0666666666666666,We must stand tall against this hate May and all who love and support him remain safe
1129,Neutral,0.0729166666666667,Post Super Tuesday Bernie Sanders opens himself up a little bit and holds a roundtable in Detroit Michigan The parti
1130,Positive,0.233333333333333,Mr Sanders never makes you feel like you re good enough to be in the room with him one former aide said
1131,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1132,Neutral,0.2,TOMORROW The 2020 Democrat race is now between Joe Biden and Bernie Sanders and President Trump is ready to take one of
1133,Positive,0.5,I love my son John but I am endorsing Bernie Sanders because I view Trumpism as an emergency which requires a commensurate
1134,Positive,0.7,Bernie s record is good Twice Klobuchar brought up in the debate working productively w
1135,Positive,0.8,michaelbrooks Bernie Sanders Needs to Attack Joe Biden to WIn Why Won t He Rolling Stone
1136,Positive,0.5,Bernie Sanders favorite socialist podcast They interviewed me once
1137,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1138,Positive,0.25,First they came for the Communists and I did not speak out because I was not a Communist Then they came for the Socialis
1139,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1140,Positive,0.366666666666667,just to be clear here it s ok for a prominent liberal commentator and supporter of presidential candidates like
1141,Negative,-0.8,1 If Warren decides to endorse Sanders and if her base listens to her on this which is not guaranteed it ma
1142,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1143,Positive,0.416666666666667,BREAKING AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1144,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
1145,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
1146,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
1147,Neutral,0,Dropping out and not endorsing Bernie Sanders is a de facto endorsement for Joe Biden which is an endorsement for another
1148,Neutral,0.05,Bernie Sanders appeals to the many who think that for various reasons the world just is not fair To fix that he is going to
1149,Negative,-0.2,A few weeks ago MSNBC host Bernie supporters are Nazi brownshirts A week ago CNN host Bernie
1150,Neutral,0,They used Yucca because the war to protect Sierra Grande worked With no support from Bernie If Sanders h
1151,Negative,-0.0416666666666667,Bernie Sanders and Joe Biden are two sides of the same extreme coin They both support making American families and work
1152,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
1153,Neutral,0,A Media Matters review of broadcast and cable news channels found that none mentioned the incident of a man unfurling a
1154,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1155,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1156,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1157,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1158,Positive,0.25,It s funny how everything the Communist Democrats call President Trump THEY end up being We n
1159,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
1160,Neutral,0.2,Bernie voters don t want political change They want a top to bottom cultural revolution after which you will not recogn
1161,Neutral,0,Vermont Sen Bernie Sanders to hold rally in downtown St Louis on Monday following former Vice President Joe Biden s Saturda
1162,Negative,-0.0416666666666667,Bernie Sanders and Joe Biden are two sides of the same extreme coin They both support making American families and work
1163,Neutral,0,SAM The silence from Biden Warren and others on this incident speaks volumes We re supposed to take their concerns about em
1164,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
1165,Neutral,0.1,The real threat is that Bernie Sanders threatens the profitable political consulting and lobbying industry so any arbitrar
1166,Negative,-0.1,This lifelong Democrat from Pennsylvania was asked if Bernie Sanders or Joe Biden could say anything that would convince hi
1167,Neutral,0.2,This morning I d really like the Nina Turner and Briahna Gray must be fired for tweeting C Span videos crowd on this we
1168,Negative,-0.0416666666666667,Bernie Sanders and Joe Biden are two sides of the same extreme coin They both support making American families and work
1169,Negative,-0.0222222222222222,I m a 29 year old black woman who cares about m4a education childcare and stronger safety nets for every American I s
1170,Neutral,0,Bernie Sanders in 1995 calling out a homophobe in front of congress
1171,Positive,0.25,Numerous prominent Bernie Sanders supporters have been claiming for three days now with zero proof that Biden has dementia
1172,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1173,Negative,-0.0133333333333333,ppl who think bernie sanders is super angry clearly have not stepped foot into my v jewish home where we recently got int
1174,Neutral,0,Rep Ruben Gallego a rising progressive star has endorsed fmr VP Joe Biden The move is another blow to Sen Bernie Sanders and
1175,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1176,Neutral,0.144444444444444,Sanders Hits Biden Over Social Security Trade As Next Primary Races Loom
1177,Neutral,0,Bernie Sanders has Hired a Sheriff Clarke wannabe to be his Senior Campaign Adviser Who is this guy
1178,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1179,Neutral,0,under a bernie sanders presidency we will abolish cover letters
1180,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1181,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1182,Neutral,0,SAM The silence from Biden Warren and others on this incident speaks volumes We re supposed to take their concerns about em
1183,Neutral,0,Sen Bernie Sanders cancels KC get out the vote rally
1184,Positive,0.382142857142857,I am absolutely certain that most supporters of Bernie Sanders aren t like this and I am absolutely certain that this kind o
1185,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1186,Positive,0.25,Elizabeth Warren was my first choice I voted for her I went to her rallies I volunteered for her campaign I m hear
1187,Positive,0.25,Elizabeth Warren was my first choice I voted for her I went to her rallies I volunteered for her campaign I m hear
1188,Positive,0.466666666666667,1 The president s town hall had more than 1 5 million more viewers than any of the Democratic primary candidates town hal
1189,Negative,-0.145833333333333,I voted for Elizabeth Warren because we need a President who dreams big and fights hard This campaign may be over But
1190,Neutral,0,Bernie Sanders controls all of the deplorables on the Internet with his tentacle like influence
1191,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1192,Neutral,0,I ll never forget the night of the debate where Bernie called Warren a liar for sharing a conversation they had where BS
1193,Neutral,0.0833333333333333,Over the past decade Elizabeth Warren became a hero to me and helped shape my political point of view I sincerely feel the
1194,Positive,0.392857142857143,I love how Bernie Sanders is in Michigan right now talking about NAFTA But he s crickets about our Governor our forme
1195,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1196,Negative,-0.221212121212121,The campaign needs to get back to fox town hall joe rogan base expansion while they get new voters the are freeing cen
1197,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
1198,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
1199,Positive,0.5,Bernie Sanders favorite socialist podcast They interviewed me once
1200,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1201,Neutral,0.0833333333333333,Over the past decade Elizabeth Warren became a hero to me and helped shape my political point of view I sincerely feel the
1202,Positive,0.5,I m voting for Bernie Sanders because his policies are a better reflection of my goals and values than Biden s But I
1203,Neutral,0.0729166666666667,Post Super Tuesday Bernie Sanders opens himself up a little bit and holds a roundtable in Detroit Michigan The parti
1204,Negative,-0.145833333333333,I voted for Elizabeth Warren because we need a President who dreams big and fights hard This campaign may be over But
1205,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
1206,Neutral,0,Update no cable news outlet including CNN has covered it on air
1207,Neutral,0,SAM The silence from Biden Warren and others on this incident speaks volumes We re supposed to take their concerns about em
1208,Negative,-0.241666666666667,The endless demonization of Sanders supporters is dangerous and irresponsible It will inevitably inspire acts of v
1209,Neutral,0.18989898989899,NEW VIDEO Over the last 45 years Bernie Sanders has been a strong ally in the fight for women s reproductive rights
1210,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1211,Neutral,0.2,TOMORROW The 2020 Democrat race is now between Joe Biden and Bernie Sanders and President Trump is ready to take one of
1212,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1213,Neutral,0,A Media Matters review of broadcast and cable news channels found that none mentioned the incident of a man unfurling a
1214,Neutral,0,No matter who you support for president we all need to condemn this hateful display of a Nazi flag at last night s Bernie S
1215,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
1216,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1217,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1218,Positive,0.5,We d be glad to have her in a Bernie Sanders cabinet
1219,Neutral,0.2,Michele I caucused for Elizabeth Warren in Nevada I m going straight up Joe I wouldn t vote for Bernie San
1220,Neutral,0,Joe Biden lobbied Congress to pass the Multiemployer Pension Reform Act which cuts pension benefits to retirees when pensi
1221,Neutral,0,on MSNBC they are currently replaying the clip of Elizabeth Warren talking about Bernie Sanders s online supporters it
1222,Neutral,0.0833333333333333,Over the past decade Elizabeth Warren became a hero to me and helped shape my political point of view I sincerely feel the
1223,Neutral,0,Kamala Harris and Bernie Sanders
1224,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
1225,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1226,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1227,Neutral,0,Police and Fireman are paid by Taxes As are Teache
1228,Neutral,0,Last night a Nazi unfurled a swastika against a Jewish candidate for president Please never ever ever again lecture
1229,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
1230,Negative,-0.366666666666667,Not a great look for when she repeatedly argues Twitter emojis are a serious campaign issue then says nothing as
1231,Neutral,0,At Thursday s rally members of AZ supported Sanders because they say he commits to the protection of unders
1232,Neutral,0.2,I find myself in a very peculiar position Caught between Bernie Sanders and Joe Biden Neither of who I like very muc
1233,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1234,Neutral,0,Nazi flag at a Bernie Sanders rally in Arizona you arr a Communist sympathizer and a disgrace to the office
1235,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
1236,Negative,-1,Bernie Sanders is not my candidate But this protester who showed up to Bernie s rally with a Nazi flag is a disgusting
1237,Neutral,0,Can someone explain to me why the media won t call this swastika waving man a neo Nazi Even calling him a white nation
1238,Positive,0.225,A Bernie Bro Shot Steve Scalise Bernie Sanders the latest leftist to inspire violence
1239,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1240,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1241,Neutral,0,Sen Bernie Sanders cancels KC get out the vote rally
1242,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1243,Neutral,0.142857142857143,No She is right Bernie Sanders entire platform is couched in the concept of creating a movemen
1244,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1245,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
1246,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1247,Neutral,0,Let s not forget that just recently compared Bernie Sanders to Hitler on television The media i
1248,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
1249,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
1250,Negative,-0.155555555555556,SURVEY Realistically the Democratic nomination is down to two candidates Bernie Sanders and Joe Biden Can you t
1251,Positive,0.5,Biden camp better understand that we will need a candidate that is guaranteed to know where he is and what he s running for a
1252,Neutral,0,approach each day with the curiosity and open mindedness of mayor bernie sanders interviewing punks at the burlington ma
1253,Positive,0.266666666666667,President says he was ready to face communist Bernie Sanders and then Joe Biden won on Super Tuesday
1254,Neutral,0,The question in this election is simple which side are you on The side of Wall Street or working people
1255,Neutral,0,Kamala Harris supporters didn t attack people online Elizabeth Warren supporters didn t attack people online Joe Biden
1256,Neutral,0.1,Who would MLK vote for if he was alive today I think it would be Bernie Sanders
1257,Negative,-0.0416666666666667,Bernie Sanders and Joe Biden are two sides of the same extreme coin They both support making American families and work
1258,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1259,Positive,0.392857142857143,I love how Bernie Sanders is in Michigan right now talking about NAFTA But he s crickets about our Governor our forme
1260,Neutral,0,Exclusive For Bernie Sanders his 1988 trip to the Soviet Union was an effort to build diplomatic ties For the Soviets it w
1261,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1262,Positive,0.35,If America won t elect a woman president yet which seems evident it s up to men to help prepare it for female leadership
1263,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1264,Neutral,0,on MSNBC they are currently replaying the clip of Elizabeth Warren talking about Bernie Sanders s online supporters it
1265,Positive,0.475,You do a pretty good job covering for Bernie Sanders I guess when you re doing that you re not a journalist but a fan
1266,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
1267,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
1268,Negative,-0.3,Bernie Sanders is hosting a discussion in Detroit with workers impacted by destructive corporate trade deals Joe Biden vote
1269,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1270,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1271,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
1272,Positive,0.3,Joe Biden is a socialist Bernie Sanders is a communist President Trump is a freedom loving American capitalist A
1273,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1274,Neutral,0,Bernie Sanders owns 3 houses The U S population is 327 million He could have given each American 1 house and still have ho
1275,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
1276,Neutral,0.1,Hillary says didn t get a real job until he was 40 in her Hillary documentary slam piece is she sti
1277,Positive,0.229166666666667,Bernie Sanders Targeted by Nazi Flag at Phoenix Rally But tell me more about mean tweets that will get infinitely more
1278,Neutral,0,Bernie Sanders never once attacked Elizabeth Warren even when she was attacking him He refused to even when the media t
1279,Negative,-0.204166666666667,Dropping a Nazi flag in front of a Jewish candidate isn t rude or mean And it s not just a message for Bernie Sanders I
1280,Positive,0.416666666666667,WASHINGTON AP AP count shows Joe Biden has won more delegates than Bernie Sanders on Super Tuesday
1281,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1282,Negative,-0.6,Bernie Fucking Sanders
1283,Neutral,0,Detroit group council leader Sheffield back Sanders via
1284,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1285,Neutral,0,A Media Matters review of broadcast and cable news channels found that none mentioned the incident of a man unfurling a
1286,Negative,-0.03125,To all the Bernie bros who don t see that supporting bernie s policies doesn t mean you have to attack others there
1287,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1288,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1289,Positive,0.25,Bernie Sanders is the only one trying to give people a better life Stop ignoring the problems that YOUR FANS
1290,Neutral,0.2,wrote a whole thread today questioning whether the Sandinistas would vote for Biden if he s a nominee This
1291,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1292,Neutral,0,The man who displayed a swastika flag at a Bernie Sanders rally last night has been identified This stands in the wake of
1293,Positive,0.5,Got a shirt that says feel the bern Love you bernie sanders
1294,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1295,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
1296,Neutral,0.0880681818181818,Bernie Sanders received a higher percentage of positive coverage from Russian news agencies than any other Democratic candidate a
1297,Positive,0.333333333333333,The most prominent Jewish politician in the United States of America spoke at a rally and a protester waved a nazi flag
1298,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1299,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1300,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1301,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1302,Neutral,0,Thank you Hillary Thank you for continuing to help Bernie Sanders by continuing to attack him even though you r
1303,Neutral,0,supporters flying above the Bernie Sanders rally in Phoenix Arizona earlier today in a Trump2020 helo
1304,Positive,0.5,America Welp that was a disaster We sure learned our lesson about electing uncompromising arrogant 70 something narci
1305,Negative,-0.263888888888889,identity If you want these two Biden bad trade deal ads to share on FB and other social networks this article has the links to t
1306,Neutral,0,SAM For 3rd time Sanders compared to Hitler and Bernie Bros to brownshirts Only Buzzfeed sho
1307,Neutral,0,Somebody bought him another house already
1308,Negative,-0.3125,Margolin Why does TV media endlessly talk about how Bernie supporters are mean on twitter but turn a blind eye when a literal N
1309,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1310,Positive,0.25,For the first time ever Action has endorsed in a presidential primary They chose Here s why
1311,Negative,-0.0416666666666667,Bernie Sanders and Joe Biden are two sides of the same extreme coin They both support making American families and work
1312,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
1313,Positive,0.5,I love my son John but I am endorsing Bernie Sanders because I view Trumpism as an emergency which requires a commensurate
1314,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1315,Neutral,0.05,Bernie Sanders appeals to the many who think that for various reasons the world just is not fair To fix that he is going to
1316,Neutral,0,agust She goes on to say she would never vote for Bernie Sanders even if it meant a Trump 2nd term I m almost probably equally
1317,Negative,-0.166666666666667,Dear Bernie black voters propelled Biden comeback and they re not elite or establishment Bernie Sanders is marginal
1318,Positive,0.5,Sanders said he s seen plenty of protesters at his events many of them Trump supporters but this was something differe
1319,Positive,0.266666666666667,President says he was ready to face communist Bernie Sanders and then Joe Biden won on Super Tuesday
1320,Neutral,0,why Tyler The Creator made a Bernie Sanders Loves Niggas t shirt
1321,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
1322,Neutral,0,Police and Fireman are paid by Taxes As ar
1323,Neutral,0,CNN s Sanjay Gupta notes that Bernie Sanders who is turning 79 and just had a heart attack is hiding his medical records i
1324,Positive,0.475,Joe Biden explains why Bernie Sanders is the best to beat Trump Yes this is Joe 4 years ago I know it s strange watc
1325,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1326,Negative,-0.6,you how have you been me fxck trump and Bernie Sanders for his cynical campaign
1327,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1328,Negative,-0.1,Just a few moments ago was announced that Bernie Sanders campaign will be partnering with Fox News for a town hall next week
1329,Neutral,0,Bernie Sanders is the reason you re not allowed to import products made with child labor or slave labor into the United
1330,Neutral,0.0416666666666667,In the past 24 hours Nazis threatened Bernie Sanders with a swastika at his rally and a rich white Biden surrogate patro
1331,Neutral,0,The man who unfurled a Nazi flag at the Bernie Sanders rally in Arizona yesterday is Robert Sterkeson a neo Nazi who lives
1332,Neutral,0.0681818181818182,NEW Former Speaker of the House of Commons John Bercow has endorsed Bernie Sanders for President of the United State
1333,Positive,0.285714285714286,That s right I want to see the men endorse embrace amp uplift plans every chance they get
1334,Neutral,0,I will be voting for and Bernie Sanders for President The soul of the Democratic Party is found in fighting for the righ
1335,Neutral,0.0729166666666667,Post Super Tuesday Bernie Sanders opens himself up a little bit and holds a roundtable in Detroit Michigan The parti
1336,Negative,-0.4,Guess who will be receiving armed secret service protection Joe Biden amp Bernie Sanders Guess who doesn t believe you
1337,Positive,0.3,Joe Biden is a socialist Bernie Sanders is a communist President Trump is a freedom loving American capitalist A
1338,Negative,-0.3,So important what is saying to about the dangerous threatening ugly faction among the Bernie supporters
1339,Neutral,0.112121212121212,Bernie Sanders Medicare for All policy would likely increase wages and create jobs new economic analysis shows
1340,Positive,0.233333333333333,SAM Corporate America amp big money interests tell us that NAFTA is a good deal I don t believe them Rep Bernie Sanders 1
1341,Negative,-0.05,Tyrrax Bernie Sanders is a flight of stairs away from going into cardiac arrest and just
1342,Neutral,0,SAM The silence from Biden Warren and others on this incident speaks volumes We re supposed to take their concerns about em
1343,Negative,-0.494444444444444,infuriating that Amy was bludgeoned by stories of her as tough boss this months and months into the campaign treats San
1344,Negative,-0.625,Bernie Sanders INVADED MY WORLD AS A MAD PHANTOM and STUNLOCKED ME using a 5 CHAOS ZWEIHANDER
1345,Neutral,0.2,Bernie Sanders has been in Congress for almost 30 years What has he accomplished ampFW
1346,Neutral,0,Elizabeth Warren should endorse Bernie Sanders not for him but for herself and her mission by
1347,Neutral,0.2,TOMORROW The 2020 Democrat race is now between Joe Biden and Bernie Sanders and President Trump is ready to take one of
1348,Positive,0.7,Good article in my unsolicited opinion should do a speech from the depth of his heart about who h
1349,Positive,0.392857142857143,I love how Bernie Sanders is in Michigan right now talking about NAFTA But he s crickets about our Governor our forme
1350,Negative,-1,What do you care you are a communist Bernie Sanders Beyond Disgusting to See Nazi Flag at Rally
1351,Neutral,0,here are some folks who haven t condemned the death threat made by neo nazis to bernie sanders yesterday pls to the list
